"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Least developed countries: UN classification","LDC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","487085889099.038","514565895006.703","532511124417.256","549313832094.395","565598960519.269","611016169626.279","657528988968.645","707025678557.854","744545323986.915","788537009832.855","844714356465.309","907871711744.658","971694876997.886","1045079539528.81","1143025334742.33","1267686477904.38","1399692007223.68","1545025188344.57","1677914287414.94","1764998606827.2","1898699146180.52","2012475648278.27","2119705704946.83","2287662570743.79","2492988863030.64","2613210399012.22","2802666866052.37","2998197598665.62","3300658306984.84","3594813531240.94","3721331034252.48","4043584679586.67","4544009772048.8","4882384501450.19","",
"Low income","LIC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","223724548605.067","234408752341.953","238088816896.699","247411113081.823","254876567808.632","273352006296.906","294020723456.606","320797494558.136","336562976219.678","353823889868.214","375265920471.021","402047608925.537","429389721031.102","460289540432.033","501412715792.067","551650434478.929","604088484880.56","660422196391.021","711495626682.821","743228536583.006","805352370000.424","832905312058.744","814670361381.519","874979663335.831","973493640968.172","1037981031158.14","1126765492137.07","1189500559599.44","1266060213046.06","1358420789435.27","1392696120661.29","1508750821667.99","1673135794669.81","1775868171878.29","",
"Liechtenstein","LIE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41329904726.9368","44693068469.8711","47722862973.8256","52225010187.9316","56327121022.845","60671121191.3458","64129557244.8089","69414028634.7689","73492167118.208","77737438832.035","84268270520.055","84834118459.5232","89568100817.305","96762088314.7967","104774542077.367","114804514456.524","127419930492.552","139767212521.867","150936623729.855","157242031517.447","171910623368.269","190668570948.271","216969311691.012","231635412206.587","243530581325.688","256403786037.5","277383189828.955","291985462536.138","307237748367.101","307704703458.126","283651685862.02","317188291991.223","314837614455.556","318671358646.443","",
"Lower middle income","LMC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2633589318271.28","2776279953201.31","2952412637644.62","3105206009148.18","3310142803957.22","3565330888188.12","3865147087125.33","4089765360061.15","4333827926607.4","4656691462531.24","4967044059225.38","5304927080327.1","5619647715560.53","6089085143966.51","6701788143121.55","7389880937292.54","8164695612943.15","8972980995604.42","9548962125740.68","10199506061644.5","11042947269034.4","11814210308070.5","12934315817770.8","13722273724831.6","14467805399212.9","15240568037236.8","16206955610438.4","17391047241817.7","18941642967748.3","20416435403798.1","20577334931458.8","22982759476189.4","26114411452933.7","28643377780509.8","",
"Low & middle income","LMY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9534247243895.6","10175023145355.3","10818878033240.2","11494866868215.9","12238050670657.6","13086810650579.5","14141255886134.9","15134588713865.7","15545333865621.7","16385075259761","17690112956455","18777680986608.3","19953905828384.9","21515749875498.7","23788392114859.6","26268031537177.1","29307740770520.6","32661519520560.4","35247506275242.7","36951937528343.7","40376872302638.8","43778909202848.6","46994684966355.7","49826552924028.1","52234901216048.7","53713957228942.7","56472554417021.4","60113042078809.3","64722782519877.8","68973813761337.8","69708959448054.8","78394046237357.2","87791117327639.8","95235629606040.4","",
"Lesotho","LSO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1382711467.34605","1529057872.32228","1672693665.54569","1772441136.81221","1918539101.61693","2023226630.57296","2175581041.78531","2295062170.87102","2356542358.39307","2401266218.84113","2550829821.29617","2701162148.53173","2762993886.74732","2946017812.94744","3076437173.10024","3282873966.83934","3527263618.98665","3774547161.68105","4059772691.3094","4033598929.96293","4297759286.35788","4588922382.32492","4661713347.89244","5219948224.49632","5764436175.6392","6386751308.41258","6268088273.64999","5649078944.01488","5747871432.63277","5674505764.43564","5721443976.33825","5755132494.46552","6312660804.56617","6659272958.62659","",
"Late-demographic dividend","LTE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5361191517042.99","5570757362808.36","5762600667427.74","6164402211176.33","6587649360903.47","7108898515433.59","7617323635351.56","8167610136452.73","8468822350158.47","8965963086906.31","9819326724202.14","10558167489216.2","11403064890914.4","12482187275952.6","13866231588412.5","15453828946313.6","17705482371804","20035710765843.5","22194708565759.7","23167217471982","25351270634679.5","27866401503905.9","30013861935078.2","31934457069524.4","33362473625564.6","33771618900410.3","35159651331092.3","37460296680165","40723787926870.5","43868330192339.2","44634469165060.3","50899133614444.4","56148166688977.4","60449729318158.2","",
"Lithuania","LTU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33084134342.1535","32261731618.5046","25982121964.216","22281964613.4041","20535197135.2963","21655546441.1214","23121145546.5304","25393773537.318","27673378445.288","27688903923.3416","29626873338.1009","32823086006.3732","36142792289.5919","41276116354.8869","44231028969.1952","48225773908.967","53780120738.4136","61762908725.7945","66317584060.9382","57462712608.2214","61412748556.4468","68742918025.677","73433875022.644","78660793915.3755","82260097780.9508","83997132844.855","88542980893.579","95488665471.0217","102878073082.263","114028537683.962","115963490767.144","128830296666.03","142993189030.375","146206359207.239","",
"Luxembourg","LUX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11428408565.8394","12836181941.1455","13367607959.7774","14259298275.6533","15120269081.7564","15658413160.9475","16447823250.9292","17817287972.3208","18800270011.883","21456887315.5603","24050728709.2289","24787997280.3662","26135003699.075","27188058615.3492","29636196475.7496","31997220939.5338","37280674291.15","40861414727.8196","44452842913.4099","43244030111.8897","45801210629.9532","48970848492.8168","51308724180.9019","54838614516.1038","58578323745.8406","61453765784.1719","65980119592.3436","68570197215.6406","70825270419.595","75270492109.632","76983049816.1454","86729719558.0628","94616792775.2014","92944593929.4505","",
"Latvia","LVA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19835011572.2835","17923043977.2283","12443673424.1007","12103865595.1571","12633030763.0633","13274046169.9966","13849152800.6339","15348679631.5251","16577660526.5543","17211021266.3873","18563678944.5969","20711190610.2914","22538736237.8586","24173922814.959","26617288804.5237","29874286352.6923","33330006770.3976","38023909319.5964","40573809685.1484","35465016588.4098","36378873545.9447","38349107132.1107","41691428142.4646","43976591824.0631","45804536136.3454","47733302374.5768","50560278535.6654","53695043701.6936","57464098005.6375","61623338377.0803","62223400359.4028","69563596718.0338","75110013585.0059","77898029247.2863","",
"Macao SAR, China","MAC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9358856090.59117","10029362239.322","11622119765.9816","12514700264.7539","13325503374.6012","14053289209.7338","14250607090.2013","14455884465.7515","13950081790.8662","13813891234.0733","14938562857.9246","15716194873.5558","17382522544.9945","19789149364.395","25732903739.922","28682993365.9002","33526830030.9925","39420108057.5097","41542369428.8521","42331110449.9858","53609561494.6671","66543283702.9429","75587734812.7121","88662888143.3566","90217341071.9546","70022650971.9238","70409197227.4455","78445696792.6884","85476958220.8241","84779825204.4914","39219148014.2064","50626336573.1949","43600464512.4223","79074138327.839","",
"St. Martin (French part)","MAF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68185140639.7607","75577728569.9819","75678482132.6153","76898554507.3814","86856358764.7042","83884051837.8692","95988653946.6525","96119997245.6681","104236148647.856","107505176348.493","112779237887.222","124223383240.261","130859594015.426","141678088815.521","152138743421.098","161917911221.257","179914946044.462","191148032268.287","205906139143.827","214936468529.657","225161798968.827","242503162218.145","246970051910.011","258279124276.737","250969666045.261","273699865546.218","278969225512.902","291813531443.919","283691175471.346","295693593669.819","286108585852.483","323485096796.555","351840396847.177","376906204043.984","",
"Monaco","MCO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20531255150.2289","17829490052.4192","12929180911.4049","13076816772.5829","9229018605.19536","9290607151.50543","8904685469.84885","9207437232.22307","8701778415.64109","8527671452.2687","8904650398.79357","9660570036.57852","10575928938.2217","11496523303.7156","12679294796.8388","14057611967.0911","15186699782.0282","16066091171.9757","17652937905.1375","16696108705.6747","18098844323.9297","19546989102.1386","20750685232.971","23541379306.0256","24700278843.524","26084243383.8688","28945251498.7153","31001699470.1457","32129614587.5903","35735831415.9353","35646566427.3806","40707659297.2633","41422657044.8367","43249320914.7112","",
"Madagascar","MDG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14054716200.3162","13613706026.6617","14088368299.963","14725165790.0122","15033245439.0758","15606083597.3969","16234135987.2655","17124031731.1727","17994782389.1382","19107008186.7018","20410681393.9981","22118357800.1139","19674988011.86","22026619585.6746","23808012897.8908","25722276417.5044","27946951442.9222","30343273031.5391","33003976082.7507","31886307058.6828","32473669404.3075","33666784883.9147","34340036474.5784","35522723859.5999","37117789637.7909","38053900319.1193","40755587226.8307","41438402026.5191","42523532549.9391","45498322775.5634","43150154155.6067","47488297274.9472","52908924989.9786","56895681388.791","",
"Maldives","MDV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1018479323.79959","1068112842.61689","1165329248.42471","1259240886.5178","1385796504.25751","1598582016.77846","1755775143.50621","1936044208.02019","2104533855.82046","2266123028.06977","2406580064.40468","2363725063.44349","2574931731.39548","2986813526.87282","3245527184.94337","2971617382.6806","3786363529.27926","4165972152.76074","4627542769.36217","4276252207.17143","4624075232.68291","5124061356.30438","5405650591.21193","6100621051.63531","6909829464.58682","7653295112.38148","8320672192.7847","9059366711.74352","10360598102.1094","11255471307.3294","6741118651.2306","9834087308.92595","11991813787.4398","13010501258.8715","",
"Middle East & North Africa","MEA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1968665414037.21","2151261270983.07","2326145944079.84","2431786481790.03","2539013787396.83","2659800348823.55","2846135431159.81","3017283793029.26","3189062210046.28","3327288310553.12","3625468174421.84","3780920403796.88","3927857848108.89","4169576131151.32","4633186573513.94","5000852044406.15","5444159737745.6","5884397035007.76","6256112279324.42","6346882830570.91","6749985185517.06","7156328193329.52","7499336459960.58","7590686748706.76","7622339322702.01","7044222756516.33","7082931100355.64","7533198083683.44","8099158044583.04","8194014078376.03","7843066910686.27","8728497667793.04","9892571518041.55","10453146861553.3","",
"Mexico","MEX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","710444763555.151","766538541674.934","814844731744.505","792462861022.088","844950630889.078","811682208990.529","877940670548.948","957371746254.509","1028028122579.67","1071236887499.62","1154351047159.31","1175035890451.65","1194403399028.06","1242555251251.05","1321401660883.87","1403085812802.32","1559647592038.59","1635081164230.96","1730732432366.58","1701569666080.89","1807626674734.99","1989888022736.31","2103287719177.25","2150334057594.28","2254435512803.84","2309495216310.08","2457812552694.79","2528308608734.21","2606266095235.82","2636530051532.45","2454084724491.15","2652858836379.45","3002527417602.44","3216206537794.53","",
"Marshall Islands","MHL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93825565.1092147","97083732.782295","106386748.298398","115449773.93968","124845534.162851","137932080.262008","125986037.365463","119897913.388399","120428094.416593","120502144.349743","126256390.313692","138045931.108504","145288213.802196","145842934.690715","149153206.298486","156584998.567015","161697836.866047","172204501.049975","162241749.93079","169225654.556108","180769874.150995","183572222.118388","184577180.222063","194868626.175467","195765211.120499","201307890.602666","208309785.848917","219584916.86483","236940414.683695","266025061.379319","262085491.934992","277401943.183662","293856595.449224","292451749.914309","",
"Middle income","MIC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9317112204145.83","9947193511117.94","10586574611406.6","11253043183768.8","11988263508702.8","12818981786089.7","13853062532499.7","14820663675842.5","15216564248399.1","16039370024065.9","17322911214950.7","18384416837686.9","19533979740988.6","21065501507232.5","23297629707796","25728019408920.7","28715950825690.1","32014032621379.1","34549896877892.6","36223200859402.1","39587188347304.8","42961999373601.5","46194728386755.4","48967520696285.8","51285848614094.6","52706181040356.9","55382858024419.2","58961517401248.4","63496191312227.2","67658345541207.2","68361590406594.1","76930706395252.1","86167241447555.3","93506923900026.6","",
"North Macedonia","MKD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11033504351.5734","10702759608.2199","10227989939.0688","9688361959.50409","9721253163.63455","9814439971.24679","10112559955.9316","10435075888.6133","10937118037.5368","11547035443.9154","12467270554.7089","12314525206.2356","12919277302.3444","13368239880.6558","14577837615.6604","15987157522.1624","17729835761.927","19113521634.1918","21537236378.3847","22577095256.5574","23343046722.2821","24064048330.9749","24558707233.0232","26269725973.3805","27776011217.2314","28759553137.9352","31373334305.3547","32583192950.633","34872717619.5286","37942803986.7149","37052227169.4845","40681625580.3892","44084708627.0025","44581323034.1567","",
"Mali","MLI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6788772631.26221","7842676342.18652","7763217735.52928","8199330753.15332","8690949634.19096","8954895673.97441","9762244422.45683","10410139818.3816","11324215536.1866","12139187135.5736","12406611264.2434","14636594754.3954","15325769763.0689","17053504369.2554","17785276380.0374","19541595250.0444","21083387610.4977","22411119513.2031","23933242282.7043","25238261541.205","26902422411.4424","28339693401.1737","28379735811.5579","30235978035.0951","33110156418.1778","36435462015.6261","40702002803.0978","43345508897.8566","45991751193.1964","50134289656.0515","49903864656.5365","52560164127.7227","58264087001.9667","63171517448.1429","",
"Malta","MLT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3569582748.38261","3921182586.08207","4198672376.71826","4490785875.642","4845870763.46201","5261266752.25727","5567634491.83444","5918624766.31848","6248517356.32499","6549481502.78601","7103705511.33135","7246315862.18367","7734067095.05114","8296625009.26055","8654838335.16866","8976210353.78919","9412852259.68883","10173228376.544","10911545902.8917","11041140912.049","11984438489.4768","12249091778.0117","12901634259.0688","14077435916.0881","15261019080.9301","17048809573.4187","18634734463.0483","21376646733.3891","23313586611.7979","25897379806.3036","25730509651.1754","29426259605.9969","32078008631.9738","35055117290.4022","",
"Myanmar","MMR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17563520316.6503","18039349767.3003","20232926690.6776","21963426392.0132","24109873842.4433","26325672249.1959","28534772833.2878","30667316091.4981","32831204101.9113","36940066206.4331","42969607733.0885","48921379072.478","55656083939.5438","64612058190.5391","75349622678.0894","88256902158.4533","102875055017.728","118332621203.399","132981732360.372","147918054674.336","164139949930.671","176893542391.214","191632597101.832","208269863967.961","221802511725.512","227790290910.786","229647106575.787","244240022243.58","291745887545.292","321180596449.631","304367346941.67","276462287916.21","308130563643.617","322277844296.516","",
"Middle East & North Africa (excluding high income)","MNA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1102120804528.03","1225102734701.77","1305563427260.01","1352423434134.1","1400171190047.84","1464448096114","1582467183660.66","1671105403099.71","1792074941925.26","1901307103888.65","2069129006827.01","2174671598407.89","2282982360851.13","2373747872229.66","2630592591604.01","2827529434473.13","3068670506239.66","3343933526972.32","3524422853292","3625993452711.52","3866467244018.71","3943634501580.2","4095085267248.18","4132782513802.65","4111712602813.14","3956842214025.9","4061098369542.56","4306190579126.33","4575828460173.39","4643598146459.6","4771648707835.5","5165966168981.48","5788585499983.64","6193679857774.42","",
"Montenegro","MNE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3533537747.63613","3748339420.85327","3444052255.18726","3631250832.42602","4113429411.62754","4329959735.88135","4494810024.72542","4810230913.35188","5106767435.99543","6432319529.96421","7675170293.46309","8524397511.73539","8051250831.32278","8445116622.85866","8974044496.37518","8603942969.31352","9237472179.89176","9557921964.26885","10164359317.1174","11325534836.176","12249753386.2061","13386134358.7067","15016184188.588","13050256219.5207","14903438634.7757","17209277600.5431","19080952127.6744","",
"Mongolia","MNG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7302015143.89602","6892683694.93992","6397199493.09439","6341315006.20029","6614952540.8744","7184288883.50938","7479331657.90405","7904782843.66822","8260603886.92579","8634719686.65931","8931513813.72092","9402283755.72199","10000318210.201","10912071503.0991","12396137238.1821","13712180012.8329","15344468578.4177","17375296734.3116","19286329499.5587","19159108635.9686","20626275493.6859","24691841190.0464","28827895153.548","30272589127.4882","32298614756.1739","31655860016.5362","32468148776.2369","34940501306.6572","39516811632.4633","44456622358.2437","45560002626.38","50053145881.8599","56320298556.3281","62677497750.9381","",
"Northern Mariana Islands","MNP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3876487205.74049","4204974221.33001","3974943055.22198","4514346155.43309","4907676297.1966","5116944166.99286","5767947004.18315","6560643833.74728","7322310594.64266","8303449441.29095","8556603915.93122","9873700733.32454","10996611842.2261","12023092301.1059","13359389787.9898","14647954897.6234","16596153906.6263","18349679164.4629","19989637477.5436","21305419651.9884","23004781234.5874","25154428816.7064","26184549692.2646","27901295071.5242","30064933093.9697","34986722839.8131","37700803807.9202","36130431041.8671","38466735958.1982","41503339393.0606","43454882038.8104","46205728911.2947","51660358771.9632","56429069634.9953","",
"Mauritania","MRT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4040954730.94528","4252311548.48471","4430725302.44059","4802161270.31399","4754577301.97668","5330945207.58131","5744419726.17006","5607128252.25949","5827650393.85384","6127206514.19072","6020496212.45448","6106841805.73566","6287417869.52104","6855760842.08156","7373310008.2172","8255919837.37601","10070769270.5428","10139902985.0834","10301051549.434","10374730882.5996","10775959019.1312","11457213191.4913","12539868164.3873","14306348182.1821","14875055357.1756","15775044970.7205","19136599346.5409","22539620070.571","23550299208.1808","25064433257.7255","26408154182.6331","27635403694.625","31617666980.5467","34886849205.0866","",
"Mauritius","MUS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5302418751.27102","5724876028.56292","6236678104.59372","6708972332.08145","7135639902.69664","7597624459.14934","8169034862.05963","8782529622.03535","9420496635.78259","9803249314.79947","10847667514.6779","11463230001.8156","11829366607.5535","12777697016.2548","13689455398.7842","14369647699.2569","15533506795.0966","16868057828.6393","18119239839.4519","18835367365.3116","19898752964.4649","21137404890.8833","21663830470.1348","22944243658.6006","24046750508.4322","25271892595.159","27385974517.632","28581043971.0413","29194635198.9103","30417972159.6536","26999298652.9561","28793361692.7371","33585284176.0579","37214867724.2775","",
"Malawi","MWI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6410072362.99456","7205388185.6713","6829178160.33838","7668613469.05204","7030306343.363","8378455953.93471","9156093760.19995","9667211208.64674","10156652111.0007","10613744873.052","11025237005.9317","10712639072.4382","11064057834.2318","11926235758.7232","12910787914.1507","13750850277.7602","14841124506.8676","16706556970.6931","18329372045.2948","19978329413.8272","21611136728.735","23144997068.0643","22999500003.4794","25181923450.6662","25024588183.9773","23972522499.7063","24755675039.6412","24899003391.0601","25268494147.2089","27587532191.9057","29563756336.0156","33831623933.4187","36577488742.4276","38610812096.7181","",
"Malaysia","MYS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122810506131.027","139083006818.846","154891808946.212","174252991497.358","194368644585.732","217949174451.226","244139235648.188","266535267073.179","249694877238.565","268770475591.053","299208017024.646","307529056840.793","329144531984.566","355071566642.288","389353505937.04","422973326615.672","460368023523.788","502623799388.771","537061439775.464","532195216542.491","578657813415.108","621861803378.808","671523206704.637","698862906454.866","746116305787.407","766027917953.276","803828295814.355","854693620881.573","914713180247.419","967567806880.737","931106663877.47","1022398815013.98","1192353239707.88","1279178242678.17","",
"North America","NAC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6525397893134.42","6727240355254.89","7107627485088.51","7475785697250.13","7945888310598.67","8330368245487.5","8787797676147.92","9335649881842.79","9859336257680.02","10480567730079.9","11155283542851.5","11523371675134.4","11903769633564.7","12483989807210.7","13304858249941.5","14214773204463.4","15061801001332.6","15780729456709.9","16117167161576.1","15789729573912.9","16417148510793.9","17035058145203.2","17726469022285.1","18439354789584","19234106921145.6","19894739012876","20488107438697.7","21383311972730.7","22514990008758.8","23445510107911.6","23207424224896.5","25850557451554.8","28456483563614.3","30274947247522.9","",
"Namibia","NAM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5306693288.87488","5934133855.27815","6505711498.25703","6554721981.00586","6810488167.80583","7224392377.77944","7591428679.68852","8048229364.268","8406572289.41454","8812782497.57875","9327139077.14939","9649500147.44371","10268715463.3892","10915420256.8037","12584232426.0969","13307073391.4474","14687700517.198","15896336614.804","16631951660.5242","16784063685.1283","18013988182.8876","19321711402.13","20550227216.2329","21847544464.6311","23966035323.935","24849167508.2085","24880312287.1765","24787610435.4624","25396298133.5144","25469883811.1962","25525198217.6345","27287889637.5942","30797261841.7156","33232730766.6139","",
"New Caledonia","NCL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6124299546.34597","6303585937.88383","6576228696.09073","6753760867.84756","7025909093.1583","7349484059.80504","7491559548.20553","7737152661.9745","8604376011.85487","8706977050.0451","8796601713.71402","9648418941.05048","10280284056.6572","10710799712.5253","11038836389.6956","12219683989.83","13343624935.7827","14135852906.5538","15522168134.5474","15924423036.5031","17500575092.1086","18282764961.5946","20722563498.3675","21071366592.3543","22315918540.8947","23372915804.2583","24586198437.6823","25897150477.0717","28311897040.1248","32566723569.6716","35501317683.8958","38850574077.5224","46573248097.9993","49455364226.5007","",
"Nigeria","NGA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195857383425.749","203206506232.126","217462632283.714","218086678572.879","218700639884.715","223123860695.766","236742239135.672","247897997751.241","257154830150.106","262317190166.604","281714892286.905","305104616245.63","357342690194.091","391170773320.464","438848237515.975","481749373472.448","526697204888.853","576622620185.846","627489466678.323","682101606961.196","745661432645.698","801440949035.347","834681169054.687","900501053734.077","976358658638.933","989482934627.144","981583396343.35","1000651050046.71","1041739008970.11","1123347541616.2","1145672541683.2","1200097354375.41","1327463569776.88","1414565464577.29","",
"Nicaragua","NIC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8235845875.23794","8498250524.28788","8725494185.22738","8897218448.72094","9390497287.1323","10154184241.5123","10996086090.5312","11629405857.1591","12196602380.1964","13239489267.0162","14094719820.6655","14838808610.6504","15183016990.8966","15873056994.261","17165775754.8024","18462156691.1397","19821915618.1682","21392325317.8764","22553427991.6245","21945655627.6098","23191844513.8528","25165684383.2786","26602572158.3678","28187249493.4492","30743430632.8575","33507482488.8243","36662847175.9315","39320819335.3794","37985581072.3012","38779474127.8489","41045931660.9751","47088770380.5984","52338831138.8966","56699719850.6493","",
"Netherlands","NLD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","286922888490.239","303860770800.732","316087835761.532","327649390290.768","344555199678.282","362741886910.244","381350597371.961","406743630257.871","435827725972.237","463551337938.583","507830424836.344","533743802621.08","558243595308.055","556377856442.041","585583084646.17","616539911875.417","673735349876.881","724153608587.867","768245112205.479","742805312311.034","752782154873.483","784643538480.86","798429903639.945","833870397887.156","839056229120.25","863433778608.75","905370307047.094","959996164418.585","1013551388032.39","1081370572466.31","1091779125681.31","1202303330254.13","1365670124059.38","1399872810238.12","",
"Norway","NOR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78249037932.3564","83390389650.9357","88339469852.1445","93006413020.6215","99794625334.4358","106121285088.967","117491281218.118","126002322565.46","124960335225.466","136417342193.7","166105124890.993","170770910037.424","172705270003.633","176590090417.754","195950288595.853","221764770681.486","253397171103.576","264566358944.122","295976050426.666","268567142941.591","284650365882.132","309370326298.155","330093387414.194","342254463749.269","340765243535.079","315229572404.503","310303329051.275","340837019722.395","373182530590.832","379377632591.484","361019819522.159","481254696871.484","669148890402.146","557083540254.216","",
"Nepal","NPL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16196689760.1279","17810741815.7319","18964671278.8089","20161613006.3861","22283951222.2228","23540289865.6093","25248513850.9068","26980592500.8774","28106804323.2209","29762327038.1266","32323564942.9146","34637822533.8013","35218354121.3222","37330483315.9258","40129377425.1612","42827565904.1213","45633718277.2442","48469053796.2851","52418781246.039","55132930648.7471","58490655453.0869","61740111909.6309","67896548716.8693","73334815489.017","80283011240.3674","82282973616.2707","83198953169.4628","100972413071.514","111086748720.566","121063056101.567","122690085757.445","134000165871.651","151637641438.491","160161490752.029","",
