"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Lebanon","LBN","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","392514.551261213","382947.775910316","548791.073091018","1186665.12854492","2670892.19375397","3619658.18590411","4146099.41464842","4797305.31580628","5331840.19603542","5902533.9517404","6253825.08374826","6162466.03922612","6010153.97266096","6044410.64099786","6468460.65333424","6689856.69675095","6935530.69905087","6937813.55491702","6987641.50321102","7726326.58514925","8912408.33227419","10689463.8198886","11495909.3521338","11811206.0759181","12673528.4645424","12304786.7851231","11423294.3053321","11629020.8248197","12194185.7228937","12976877.8561095","13830614.0180367","13839737.6054302","20509674.8771306","47553370.3198358","99796875.05712","","",
"Liberia","LBR","GDP per capita (current LCU)","NY.GDP.PCAP.CN","167.171498224694","157.504686495101","160.280325035358","163.131266223133","173.926490274043","177.562432424897","184.583689159405","192.150746999304","198.647104834485","214.717911590964","220.293848130057","227.078201448463","238.610979665126","244.361727924182","299.413660673331","345.648935641772","347.498456664298","381.089104930355","394.468078319392","434.69976445937","443.027171656595","426.054939761947","422.446142509338","390.759726697144","390.407957992226","379.951475961811","364.288669189794","409.215940071402","424.325719336919","312.289255390892","172.867610123278","177.867006590279","107.842801384441","74.4272028642409","61.490431307467","62.1438140627579","71.4065248720036","122.627993745516","134.675393352518","156.573166945696","298.485340578945","300.463828598983","299.536445539621","239.779556677091","284.140223992458","287.487333441381","320.55808618515","374.211308104278","451.713856283285","448.386367025545","492.252808033724","568.087865520004","638.368751462083","710.744570927863","706.714490064507","692.590082351257","714.613063145659","699.269095727404","692.203127129794","658.164180770507","616.787867006715","667.96610514319","744.617175237387","771.887142089677","",
"Libya","LBY","GDP per capita (current LCU)","NY.GDP.PCAP.CN","96.0850645392494","101.907748221218","136.458806629017","188.52219666043","273.178105492929","357.33397893033","446.643103020287","513.078074005939","704.238255083391","776.768331121639","789.13644987081","870.355761738612","930.854698213146","1118.31256165756","1839.51296988625","1693.59731773292","2077.60995348806","2304.30114352326","2146.91375601715","2795.53834319878","3540.62852728291","2973.55842739693","2683.33513577367","2642.97302095935","2312.49052120331","2394.2880983496","1898.34122715595","1904.51029471838","1641.7240343059","1735.46830243246","1841.29582233936","1976.27849661121","2056.09402045362","1971.66940098816","2066.96879347877","2176.55221493738","2442.15765631463","2793.6838143844","2478.64883875827","3197.75363843652","3694.99008580739","3819.64820373826","4722.23382064879","5982.84727296411","7505.89233204566","10570.7689529491","13199.885422103","14072.1088791982","17015.0254272761","11972.5709733447","14695.9012065396","9296.01338629711","18894.4817300522","15198.8983330975","11357.9956099434","10301.7398369428","10463.6431816886","13890.5764701867","15282.9696943593","13931.1667776574","9235.10506644123","22282.4247478163","28814.731294657","29709.0241961745","",
"St. Lucia","LCA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","3856.14888087853","4332.89866794315","4021.54573594287","4254.50241514987","5343.63760850575","5946.15938494414","6994.87195117305","7611.06982818798","8592.59259259259","9625.52742616034","11352.343370304","11876.4334862385","12851.564430824","12864.7565506589","13208.5818082117","13899.384648602","14158.844957324","14262.3993078542","15315.7870918107","15883.6517721535","15874.8171685076","15040.2216716489","15033.3145674674","16358.2367956018","17535.4209414329","18531.2783318223","20550.1821302336","21503.8317099632","22995.7940381972","22276.4088797838","23418.9554491943","24648.2849343135","25002.8101768963","25855.8335111814","27121.0189619727","27904.2909007747","28723.1135351787","30599.630263919","31435.3988599965","31844.355260862","22710.2384291725","28239.6567369848","35380.1578467511","36597.5960063586","",
"Latin America & Caribbean","LCN","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","18637.6537369915","20074.0324074074","21560.554852702","23047.4961597542","24643.5674384888","26671.1398138053","28311.8172749189","29844.2557892153","31213.4289595653","32713.137829912","35120.7275007839","39146.1847076695","40373.2622357646","41594.1919382893","44405.1737103324","48366.6939504427","51472.207944783","56972.8199731466","60827.2506082725","64703.5173217502","68704.3664323986","72863.6379198192","77422.3006041786","82162.225397986","87444.7423695438","93308.2791785807","99732.0626429929","106803.374743852","113524.693697107","124201.607647187","128500.536069842","126685.545580527","124369.323915237","121344.523020042","124698.812668737","131110.98322447","143148.671404515","156638.874709319","155151.805598624","137132.784958872","147143.412359114","140369.574796211","139566.794882287","160190.89335929","163748.389175258","160897.743638982","162960.016968926","167936.357410042","171118.548344925","165868.838005342","154600.138813912","179830.023990608","177980.908009014","","",
"Sri Lanka","LKA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","694.620618215455","694.488498866393","687.122341492114","710.146377503117","731.503763541338","740.498847436078","745.444713163389","788.752840103731","913.251502544971","973.459150257977","1112.05971135605","1119.35155685469","1190.31587050094","1409.08953093336","1786.52851828161","1961.54929402825","2189.1355730363","2591.36156344651","2981.4548129828","3593.16783009482","4480.54394491801","5629.68867533535","6491.84345968588","7901.91875984564","9956.4430709772","10446.0493636386","11408.752104727","12359.6306140215","13806.0347339489","15502.3612250614","19678.020270714","22600.1213691675","25406.2838052094","29341.4428520095","33520.0051540385","38019.2105837896","42900.1523483529","48786.8392498986","54742.193792935","58378.3955549435","65185.9472326154","71804.6942194231","79869.9791858446","91344.8152649615","104086.126743333","121325.604737986","144389.772789081","174633.653360283","213805.86462665","232953.924891245","317526.644093523","356568.081666528","424635.39478904","482797.668715084","518592.370247377","551596.917930377","604129.131972276","670925.154775228","708441.784079372","729760.841535568","713821.524704594","794925.547825153","1084881.74802869","1253785.22885283","",
"Lower middle income","LMC","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","GDP per capita (current LCU)","NY.GDP.PCAP.CN","33.5369993211134","33.6046303227099","38.2443906095312","41.7197993972979","44.7291355461596","45.8968024447072","45.9251363579666","46.3138223728695","46.2923410381762","47.9250449043025","48.171588965861","51.7871783656459","56.8523019241122","74.2475701798451","87.4260077446649","91.1305878252501","102.456563683457","130.313411118269","174.648142008981","178.821214652067","238.95839450673","263.109009308258","254.015678203728","280.772973117407","311.281227319305","368.564725350426","437.299731474824","481.422105331134","614.670995797892","731.81933902433","852.687302176719","1055.62655675081","1265.22270634194","1435.73280583113","1617.72079470583","1862.19421892687","2062.27473081264","2313.11116476287","2568.90371557454","2783.78671687881","3072.81388962495","3552.78163863112","4099.54263317556","4412.29142307609","4952.48372886807","5477.80746883378","6266.84842598929","6067.38675901105","7422.56444182959","7447.0710284252","8194.33733533509","9298.00010824182","10001.6470093209","11106.5896784057","12736.0019691465","14305.2944700945","14599.1688970542","14248.0295395228","15492.3708659495","15634.0225535834","15119.047092959","15762.7377249682","16848.5865946958","16905.64454166","",
"Late-demographic dividend","LTE","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.748284382881","36.3227683365475","298.433167523247","1020.3399072787","1498.52827976911","2153.2252331293","2711.67252006254","3294.96268254895","3684.77721576263","3623.22238168932","3823.78721064735","4092.43354160316","4416.51498504095","4882.37600407354","5422.67968582279","6316.26761309461","7339.52963217019","8985.27462991606","10219.1167554814","8528.0345731597","8931.51931273936","10259.3319606422","11125.4874449967","11790.9715997862","12416.6344117227","12888.7690152191","13534.7173920092","14946.4383257973","16400.7495155348","17622.3402789484","17984.4991833295","20236.6726541583","23822.0564132645","25697.597319947","",
"Luxembourg","LUX","GDP per capita (current LCU)","NY.GDP.PCAP.CN","2802.6561950609","2778.09318659597","2889.88923168471","3051.44672873898","3444.70907302615","3475.28506428338","3625.71801134291","3637.2528364821","3969.40242877904","4573.84849394714","5327.41301585336","5373.48468697889","5986.56087709175","7195.49721786275","8658.27348260808","7932.97952361053","9082.59062847385","9317.1093486238","10175.9468739555","11050.5076393941","11983.4051901689","12735.6944349374","14260.5403187196","15684.0835617113","17370.6277083481","18372.2055270435","20099.1652074765","20771.3958192852","22987.4414245548","26000.5303632989","27722.8021474401","30260.1214470284","31537.9766685791","34361.22271841","36438.2254762052","37294.4411134904","38716.0456273764","41361.8071283824","42691.3538968684","47732.7579998838","52683.994957598","54085.0212332258","56056.6907603519","58072.5084693222","61536.1158711621","65098.2805842316","72307.1723119434","78421.774900884","81877.7427606671","78449.3303306863","83642.3001737834","85509.255382977","87628.9453164729","90353.5206861013","93096.4464632702","95052.5347434358","96575.1133134254","97543.6398272115","98891.6259560819","100695.852103464","102351.399624694","113052.53849615","118708.68760364","119006.680371532","",
"Latvia","LVA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.2425370126497","81.2693027412496","577.490253731411","860.133491904318","1217.82652704021","1582.44965103402","1849.43037299845","2157.33762569101","2428.76632922811","2551.00142983716","2829.06844628413","3131.02598441705","3521.574791152","3996.04493969506","4696.55148949107","5852.52316085544","7345.43944009012","9775.52270687285","10725.0516919408","8629.94561717987","8447.75941512857","9281.53443034914","10374.1478106433","10909.1127256792","11430.7908286864","12007.0487027484","12502.0216510329","13395.3686655875","14608.6668873698","15449.1906770849","15377.597609828","17132.1153203254","19210.3770226718","20811.5193787301","",
"Macao SAR, China","MAC","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","27932.4563125859","31403.6390642406","37054.976135761","37607.8702105627","41469.3463941902","51103.1448590517","58237.3417721519","66862.5038449708","77742.9467084639","85704.5357599886","105632.24588838","117554.6875","126610.383064516","137165.892988028","137735.485425199","138895.279175653","128434.762017523","122433.317735143","126263.353460288","127015.441345932","135082.116788321","149114.066726781","187776.55597097","205733.896515311","238552.81619563","284471.107698215","311890.14240799","322173.831775701","420851.024208566","537550.946142649","607642.190526501","695622.571380301","705349.84719318","559508.47721263","552251.340996169","623659.777914867","676167.85551677","661517.857142857","295405.602567844","363261.538461538","297686.401889857","544089.56982911","",
"St. Martin (French part)","MAF","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15036.8232215598","","","15535.3805073431","","","","","17001.7801383255","","18320.4832949501","","","",
"Morocco","MAR","GDP per capita (current LCU)","NY.GDP.PCAP.CN","884.493408203125","856.834228515625","979.952819824219","1065.91955566406","1094.39697265625","1123.26538085938","1066.875","1099.66625976563","1149.34289550781","1248.92712402344","1317.06909179688","1409.783203125","1458.79431152344","1562.79760742188","1995.20300292969","2114.74536132813","2401.31469726563","2750.42041015625","2970.3349609375","3255.04443359375","4369.21337890625","4574.6025390625","5159.138671875","5451.03955078125","6007.990234375","6775.31787109375","7785.83935546875","7836.41552734375","8915.373046875","9262.9384765625","10130.423828125","11250.8974609375","11330.177734375","11404.578125","12504.9853515625","12526.37109375","13917.79296875","13588.37109375","16024.9443359375","16036.6640625","15929.515625","17025.05078125","17589.744140625","18592.23046875","19363.806640625","19884.109375","21444.744140625","22574.677734375","24670.837890625","25134.837890625","25823.716796875","26712.677734375","27301.927734375","28408.4453125","28879.189453125","30721.05859375","30803.865234375","31949.9296875","32867.296875","33737.640625","31035.984375","34029.828125","35109.10546875","38215.53125","",
"Monaco","MCO","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","10243.9225721243","11263.0208333333","12448.716917384","14175.1754945756","16385.9718644739","18250.9803921569","20791.6586213555","23088.3416435124","25874.8355572261","29179.6816897218","32733.5742201903","36584.4722089913","41558.7242843148","45400.5722460658","48737.4806037523","51627.1622985625","54992.609906163","57230.1840657475","61008.6968201202","64988.0335061827","67850.31952039","69668.5714285714","71515.5243306245","71386.8191161357","73386.4541832669","75358.2840330286","76863.3979332224","78819.8234725384","81795.6426069979","84162.2955877816","88553.3816052996","92005.4242302832","95234.7171673555","98226.9722616915","100619.060884638","104927.041291524","113956.390179992","134667.211106574","138883.653725342","121273.637374861","122087.869010644","128857.597360514","128771.85906485","139250.148108444","147304.030115146","153614.277552575","156838.180062238","151072.243749668","159445.929653509","173069.353695977","154869.908015769","189241.311288188","214664.406257224","237295.92360612","",
"Moldova","MDA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.31728674319456","8.68671027238706","64.3751268465078","611.902152107921","1596.6320327497","2194.13348232426","2645.66909363949","3036.68966184253","3107.80495000898","4204.41599087156","5477.39367340156","6528.66676832977","7747.4665837737","9513.30222740578","11060.6856368199","13032.9510191296","15534.3674537056","18588.8802800265","21932.9601967072","21090.858864594","30141.4071774491","34527.5100945608","36877.0055070684","41801.1702158166","46176.6273884069","51742.3637277863","56724.8905709432","63882.1122253319","69836.8860037463","77417.0036753666","75796.5199819364","93257.4888984513","108440.102520946","122232.638113292","",
"Madagascar","MDG","GDP per capita (current LCU)","NY.GDP.PCAP.CN","6501.71396014384","6579.68073016482","6778.97870601673","6785.17749179439","6987.6515358484","7072.12724406937","7439.65969784806","7694.93570098587","8076.4616721211","8461.59458640903","9255.81015176402","9679.07663970249","9558.88055775205","10111.0286732469","12292.0972616045","12644.1089390614","13071.6260881044","14096.8659027224","14215.508660828","16864.4529990623","24406.6127735278","27874.8630107239","35018.5320367274","40988.9769038927","44448.5474036834","48290.5158925279","54778.09835504","62192.1902537011","78946.6758101659","87004.5016496372","97448.0223321219","96181.8214306071","108189.116052268","117845.981354583","158718.560568832","233031.162631149","276065.436834901","289540.918465135","309281.379758394","336006.684126115","379361.838350608","420719.20312754","416669.751086515","436659.220631154","508704.501148194","612549.486116881","694420.390413843","786181.210569654","875676.380004818","873084.472657338","940497.128069984","1025040.94964136","1083240.55236715","1137226.37784024","1221133.85068729","1306350.13467338","1442055.75535158","1532711.20596154","1668900.72797432","1808505.42520977","1707412.01471073","1877479.03517026","2036763.11221631","2242073.01851088","",
"Maldives","MDV","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","745.08137543723","802.999889794151","840.083768554151","912.469218685162","1106.23460547713","987.408702273013","1269.34109472971","1203.76309484631","1399.7970594074","1799.32651534048","1944.97527830861","1994.31375787462","1971.51428587818","2276.02608190791","4191.1421405227","4747.356298871","5151.95369030391","6386.55709410426","7019.93977760391","7869.09037467048","9139.00036483035","10810.0879198626","12622.0429859606","14426.0139494618","16444.7297286522","18297.7529622169","20206.0629624124","22344.5475837389","23309.1253762976","25000.1870863553","26056.571365759","37141.651584736","39373.6969164929","45421.7817741517","52099.3401080909","48595.3979551544","64242.4749323724","73703.7167274307","86495.1399589493","86195.6051970426","91822.0290361205","108412.906437162","114641.59785739","126561.480240958","137486.482663914","148206.826515693","152881.963555812","161711.332636536","175813.899627773","180589.363194056","113727.39774316","156434.786710943","181346.903107387","192802.071696635","",
"Middle East & North Africa","MEA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","GDP per capita (current LCU)","NY.GDP.PCAP.CN","4.43843999453772","4.67140271244339","4.85570878014373","5.24440082906061","6.00880268047182","6.32318024373521","6.81169817741812","7.19711296918023","7.69903640161052","8.24646883563963","8.73758556856286","9.34890451254068","10.4571209180767","12.4130359943553","15.7012850751662","18.6496310763889","22.6067841590652","29.6749273008416","36.5275843594167","46.7334812262177","70.1066208675874","93.8714743639431","147.82726938949","260.58630850323","420.62856295045","668.306002176287","1074.8457834202","2602.37216335264","5179.97946773201","6707.65108505548","8872.25692726784","11194.8801235173","13062.2226240284","18844.337120463","20933.7105343925","26858.0940939797","35522.6159966639","44084.8857534875","53287.7320586518","62142.3176788488","71143.8749868797","74297.4485714402","77083.8408701629","80206.3726302521","88591.0894550193","94503.8921476818","103680.519134889","110749.933688417","117126.565627313","113831.693580737","122933.204534134","132488.479932023","141494.415194248","143260.890728726","151419.313852928","158819.265191827","169804.18078161","182627.227279158","194075.220043818","199755.308768044","189960.077557046","209090.643398916","229158.07310696","244893.139727506","",
"Marshall Islands","MHL","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","373.212871726587","390.174184712831","415.707402467489","472.208860502014","601.578589500316","638.193048864418","671.834758151068","724.219486848706","770.91776875282","859.013585311722","867.961688438292","968.86029296936","1045.54301284547","1199.30481744276","1244.87094639312","1162.01901432695","1425.16418062414","1542.64230430097","1670.28189314997","1670.21520671775","1758.40820990836","1810.63465589888","1963.07234629646","2112.01240099378","2265.0695841717","2490.98744457796","2272.84469502819","2230.75377088451","2254.16054870567","2257.92000318712","2264.79114897645","2394.34501105178","2566.06708799222","2539.3307383954","2566.08291015814","2658.65217893885","2754.26988767503","2892.28403958874","2817.60522775322","2906.63026970914","3095.45768964722","3319.39815439151","3514.26515490383","3677.90690791421","3735.23977829545","3764.34426229508","4229.80988911945","4592.83457628576","4858.12079054875","5292.33985502306","5661.96787336674","6258.61193705127","6322.82855503156","6678.34239060448","",
"Middle income","MIC","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","257.790781459803","470.818494606502","6103.74396747294","31010.2279488194","77283.3982212774","89220.8989189076","92217.6956333572","97984.8953536762","102160.224316234","108989.352261764","122706.343918869","124033.236325251","128000.447489972","132837.632401834","139265.920902139","153813.586791201","167899.605222318","188049.218001819","210444.571702765","211673.376618736","224680.907034791","239592.484352725","241837.45539094","261032.310544043","275157.922293835","292274.227030532","312013.294773733","325549.059150758","349846.56316849","369182.448933038","360579.357844627","397060.280418091","445530.738456701","491129.304043733","",
"Mali","MLI","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","11312.462572439","13990.8099797813","14303.7290229509","15843.6453631913","17062.8656193908","18915.2037578392","19044.5628886363","19310.5852844104","26038.4971408873","32241.0107400123","36373.5396621538","38163.6680110838","46016.1021988902","49370.6965327073","54361.0988557302","55759.435237858","61552.1119685353","65630.9196733815","74685.0496073693","75183.9541723941","72376.3251909536","73131.6700392439","77336.010092514","79551.559686801","82078.9809084547","78427.0578759287","81809.2514177143","115967.428204046","132632.248073584","136667.018571042","147862.565304356","157778.22126378","188616.378747913","181954.967649397","213244.544565309","220630.241852857","215505.550236481","219519.402882325","243307.547644901","257884.285495662","270025.021139145","293687.986759997","311749.697661999","331694.783595663","371844.725217588","374615.063849908","374610.780363714","393600.882828207","416698.802378656","433108.740116414","450320.498989275","463845.955504419","480562.684123454","462969.124709241","478264.629546337","507718.586277947","527273.028693902","",
"Malta","MLT","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","804.066082934082","828.87710604559","867.254422218549","982.484116479153","1118.20984383899","1398.32852324947","1709.81182180303","2004.67961038538","2296.98112720919","2668.28640909932","3176.8851553001","3511.5373281251","3636.5286071102","3552.78739214096","3579.18558469175","3630.74197805333","3839.78621598791","4091.33692323323","4481.13092924494","4903.76708618222","5324.18104300195","5691.38286907887","6106.82039508403","6497.36418283474","7042.855999381","8082.79392399429","8448.16467274713","8894.67098233762","9417.9144378087","9857.88667055406","10561.8199273495","10858.1349903824","11364.4346350346","11945.260192382","12213.0444366359","12730.3003783733","13275.2703030782","14206.6525457067","15234.1045437113","15243.6270313254","16554.5231551623","16894.9198569191","17807.0604507319","19084.5382459205","20592.0848494332","22966.7325194977","23859.0130666995","26785.7982431586","28224.7989971731","28953.1027016518","27838.307865609","32151.921772066","34321.5060911251","37359.6231928893","",
"Myanmar","MMR","GDP per capita (current LCU)","NY.GDP.PCAP.CN","281.681135743951","280.902341095895","287.737685720753","322.012231034754","285.33135276673","314.01061252218","302.458044001054","322.634920476231","359.412203975565","372.953057335248","377.302749352996","375.334196490487","378.917860229819","404.28730229886","653.722921422803","777.987825983507","891.679470315026","944.57303276831","994.589946835102","1083.94910504333","1161.96952352657","1266.43654026195","1357.51089849727","1416.92694946906","1492.98120830335","1528.80055108799","1581.8891542403","1809.19456265123","1975.16006545646","3179.06969028743","3815.96911348802","4624.49095975621","6090.17380123468","8681.91835229692","11241.7665539741","14193.7378832671","18352.0465597618","25612.8983460035","36372.7129366799","48904.4721272284","56363.1066157504","77526.4124408178","121672.764485309","165354.20001272","192886.453464305","259004.824470658","352677.831714821","484905.804655593","604108.471625997","696541.705453292","811366.982657731","937030.683235997","1028529.03015937","1154169.48303848","1286557.4212743","1422035.43587045","1547515.01950765","1725563.17342551","1917734.80103122","2139661.83360776","2035525.38772724","2125610.65404899","2331593.0674949","2589712.99039465","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1219.37655860349","1259.61142872189","1283.47973023147","1761.63153979668","2132.25791049887","2230.71587398414","2466.45336103367","2722.38498874221","2954.76027291331","3527.7086297305","4366.35356200528","5029.96422834859","4842.17217052082","5045.12227409804","5265.10493017825","5126.44517169647","5412.81891543399","5561.05884434152","5873.91968933986","6354.15705853901","6907.57953831545","7494.25852622917","7958.99380735272","6736.70139995429","8002.30616058177","9598.01235554015","11301.3225096036","",
"Mongolia","MNG","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","3705.43267492881","3976.40041609839","4288.87655402484","4470.63892904239","4478.85553864302","4551.63058921246","4408.26529136743","4479.84714257465","4630.00666563279","5051.77298587458","6100.85638320683","10437.4616573271","25892.8518906352","105156.459057886","174524.574277369","292796.335639757","326618.415344586","407080.27092833","406858.387672997","458471.673272339","512524.630751845","575691.277761854","633153.460986751","737417.917741437","941295.507396712","1199100.04052977","1568872.24369422","1905047.24761228","2480163.01204487","2449035.86048905","3562590.38304666","4728020.32216722","5876814.5120708","6614063.43232226","7501250.97456628","7563861.76947494","7747639.46328349","8895347.37371611","10156081.52107","11579869.0254502","11256681.3841291","12871991.2094336","15683021.730191","20235157.057089","",
"Northern Mariana Islands","MNP","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19227.8894246608","18938.8728389967","18924.5831899653","17015.7487891715","16314.5578590027","15914.2193040498","16430.4461942257","14369.6339810212","14771.4037455399","13598.7166094613","14013.6003306158","14632.8518897608","15945.417608954","17665.1007493109","24225.474169342","31225.6049960968","26509.3628379893","24496.6652122421","18220.8382427201","19455.50139424","23785.754590043","","",
"Mozambique","MOZ","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","414.142520009976","517.366297821927","794.954086457576","1188.17155522274","1731.10257616758","2759.75847173985","3319.15056310974","3801.35232828833","4527.57948261993","4981.21667855419","6310.30701765033","7432.19487910807","8073.811805868","9033.82373050264","10072.4266099911","11620.5426378405","13123.6612192947","14389.8465679235","15071.6943230641","16850.5202281728","17968.9070240867","19454.9507626928","20666.642967592","21857.2969514483","24411.8502475481","27838.6795858596","29944.3097062517","31219.2506238403","32468.3737323645","32122.9692296777","33381.116056617","36921.8504141597","39799.9552373171","",
"Mauritania","MRT","GDP per capita (current LCU)","NY.GDP.PCAP.CN","","928.936335262425","933.067337870923","929.385337068779","1206.08024005528","1332.80078300935","1350.78227636818","1389.92775065424","1485.74562280923","1436.69482842342","1562.54458695443","1640.58570770802","1692.80866517454","1826.44137167958","2240.77395282006","2373.58976536995","2652.8805582756","2690.67117186992","2667.00509652743","3049.02252369207","3264.11896600031","3519.78329225112","3676.74413583094","3974.80266202623","4145.18231376682","4572.83370610661","5037.88972134933","5509.75113171612","5738.06568817998","6330.77492475229","6223.28155243309","8700.00064685049","9020.09965830753","10263.9085731316","10684.2880539011","11740.3895819105","12406.497700777","13048.513046457","15478.8862348671","16370.1180077255","16268.5538338153","16662.3653481462","17632.6015872755","19254.2647408358","21851.617477683","26532.532555488","34934.2148417539","36335.3101250251","38959.6567867811","37660.7811723614","45797.4306428996","54289.5650093596","55145.1383159152","58159.0823277503","51857.0544371152","50484.7881685111","55173.0179459641","57808.1271077756","61470.0237569118","64835.3697242523","66782.9894409529","70243.7699503725","72405.6159225964","77387.0713463832","",
"Mauritius","MUS","GDP per capita (current LCU)","NY.GDP.PCAP.CN","1140.64383766106","1341.34666555026","1344.48620901865","1681.49140237125","1415.63849012943","1454.65079681275","1409.30831294476","1468.51510682891","1437.40996201214","1515.07213027985","1507.43597578692","1643.55973809325","1996.5904139766","2544.15169879478","4351.1083672535","4549.22695627803","5259.01647422469","5985.88829569591","6794.07101560902","8151.34617976014","9123.9561767175","10552.632594634","11972.4085173009","12913.0067416","14377.6357583966","16502.9737949375","19414.6439729278","23693.2289645028","27864.3642703158","32077.7022981946","37752.1429170504","42343.6641918925","46895.6351705625","53188.2025635745","58198.5262111739","63425.5712245547","70929.7726799742","77822.0809486155","87372.1482979022","94338.3865964075","104525.305066338","113853.363783106","122037.03961661","135552.780520369","150158.621968988","157923.708776849","180608.365019011","205876.75354743","228477.776679278","233885.856429504","246286.788227767","264009.856244471","279201.389939501","299787.835196163","317434.554807772","333314.593084531","354200.64300845","373836.556150866","395113.84925611","404513.481597333","354556.90063459","378104.828583928","452422.64893392","525690.282869471","",
